query_id,phylum,representative_id,representative_index,alignment_score,alignment_length,identities,identity_percent
Soil9.scaffold_98038919_c1_19,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4215.0,1600,707,44.1875
Soil9.scaffold_98038919_c1_19,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4240.0,1605,711,44.299065420560744
Soil9.scaffold_98038919_c1_19,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4126.0,1588,673,42.38035264483627
Soil9.scaffold_98038919_c1_19,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4185.0,1609,688,42.75947793660659
Soil9.scaffold_98038919_c1_19,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4200.0,1595,703,44.075235109717866
Soil9.scaffold_98038919_c1_19,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4321.0,1557,726,46.628131021194605
Soil9.scaffold_98038919_c1_19,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4319.0,1543,720,46.66234607906675
Soil9.scaffold_98038919_c1_19,Bacillota,A0A941E077|unreviewed|nitrate,3,4274.0,1543,705,45.69021386908619
Soil9.scaffold_98038919_c1_19,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4648.0,1519,801,52.732060566161955
Soil9.scaffold_98038919_c1_19,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4192.0,1564,694,44.37340153452685
Soil9.scaffold_98038919_c1_19,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4990.0,1434,858,59.83263598326359
Soil9.scaffold_98038919_c1_19,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4692.0,1519,807,53.12705727452271
Soil9.scaffold_98038919_c1_19,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4698.0,1481,803,54.22012153950033
Soil9.scaffold_98038919_c1_19,Actinomycetota,U1QE67|unreviewed|nitrate,4,4462.0,1560,750,48.07692307692308
Soil9.scaffold_98038919_c1_19,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4630.0,1510,791,52.384105960264904
Soil9.scaffold_98038919_c1_19,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4023.0,1592,661,41.52010050251256
Soil9.scaffold_98038919_c1_19,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4054.0,1591,663,41.671904462602136
Soil9.scaffold_98038919_c1_19,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4039.0,1583,657,41.50347441566646
Soil9.scaffold_98038919_c1_19,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4029.0,1591,662,41.60905091137649
Soil9.scaffold_98038919_c1_19,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3282.0,1472,546,37.09239130434783
Soil9.scaffold_98038919_c1_19,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4107.0,1573,676,42.97520661157025
Soil9.scaffold_98038919_c1_19,chloroflexota,A0A949W021|unreviewed|nitrate,2,4020.0,1593,660,41.431261770244824
Soil9.scaffold_98038919_c1_19,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4012.0,1577,665,42.168674698795186
Soil9.scaffold_98038919_c1_19,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4018.0,1580,658,41.64556962025316
Soil9.scaffold_98038919_c1_19,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4090.0,1556,673,43.25192802056556
Soil9.scaffold_98038919_c1_19,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4072.0,1577,671,42.549143944197844
Soil9.scaffold_98038919_c1_19,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3999.0,1602,660,41.19850187265918
Soil9.scaffold_98038919_c1_19,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3974.0,1590,655,41.19496855345912
Soil9.scaffold_98038919_c1_19,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3696.0,1565,613,39.16932907348243
Soil9.scaffold_98038919_c1_19,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4009.0,1587,658,41.46187775677379
Soil9.scaffold_98038919_c1_19,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,3957.0,1597,649,40.6386975579211
Soil9.scaffold_98038919_c1_19,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4119.0,1571,682,43.41183959261617
Soil9.scaffold_98038919_c1_19,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4112.0,1619,682,42.124768375540455
Soil9.scaffold_98038919_c1_19,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4021.0,1589,653,41.095028319697924
Soil9.scaffold_98038919_c1_19,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3965.0,1597,651,40.76393237319975
Soil9.scaffold_98038919_c1_19,myxococcota,Q2IJW3|unreviewed|nitrate,1,4081.0,1575,681,43.238095238095234
Soil9.scaffold_98038919_c1_19,myxococcota,B4ULS9|unreviewed|nitrate,2,4090.0,1572,683,43.44783715012723
Soil9.scaffold_98038919_c1_19,myxococcota,A0A928XR34|unreviewed|nitrate,3,3965.0,1598,652,40.80100125156446
Soil9.scaffold_98038919_c1_19,myxococcota,A7HGD0|unreviewed|nitrate,4,4012.0,1582,683,43.173198482932996
Soil9.scaffold_98038919_c1_19,myxococcota,A0A947HI39|unreviewed|nitrate,5,3986.0,1597,656,41.07701941139637
Soil9.scaffold_766455321_c1_2,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3993.0,1582,646,40.83438685208597
Soil9.scaffold_766455321_c1_2,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3898.0,1601,626,39.10056214865709
Soil9.scaffold_766455321_c1_2,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4114.0,1591,667,41.92331866750472
Soil9.scaffold_766455321_c1_2,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,3996.0,1581,645,40.79696394686907
Soil9.scaffold_766455321_c1_2,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4101.0,1590,659,41.44654088050315
Soil9.scaffold_766455321_c1_2,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4262.0,1592,712,44.72361809045226
Soil9.scaffold_766455321_c1_2,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4254.0,1594,711,44.604767879548305
Soil9.scaffold_766455321_c1_2,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4172.0,1581,685,43.3270082226439
Soil9.scaffold_766455321_c1_2,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4183.0,1611,685,42.52017380509
Soil9.scaffold_766455321_c1_2,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4225.0,1589,694,43.675267463813725
Soil9.scaffold_766455321_c1_2,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4412.0,1546,743,48.059508408796894
Soil9.scaffold_766455321_c1_2,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4380.0,1539,724,47.043534762833005
Soil9.scaffold_766455321_c1_2,Bacillota,A0A941E077|unreviewed|nitrate,3,4345.0,1524,715,46.91601049868767
Soil9.scaffold_766455321_c1_2,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4650.0,1502,788,52.46338215712384
Soil9.scaffold_766455321_c1_2,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4246.0,1564,699,44.69309462915601
Soil9.scaffold_766455321_c1_2,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,5018.0,1428,857,60.01400560224089
Soil9.scaffold_766455321_c1_2,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4685.0,1516,797,52.57255936675461
Soil9.scaffold_766455321_c1_2,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4765.0,1477,813,55.04400812457685
Soil9.scaffold_766455321_c1_2,Actinomycetota,U1QE67|unreviewed|nitrate,4,4523.0,1566,765,48.85057471264368
Soil9.scaffold_766455321_c1_2,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4684.0,1500,796,53.06666666666666
Soil9.scaffold_766455321_c1_2,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4038.0,1594,661,41.46800501882058
Soil9.scaffold_766455321_c1_2,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4117.0,1576,670,42.51269035532995
Soil9.scaffold_766455321_c1_2,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4050.0,1589,661,41.59848961611076
Soil9.scaffold_766455321_c1_2,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4040.0,1593,660,41.431261770244824
Soil9.scaffold_766455321_c1_2,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3284.0,1468,544,37.05722070844686
Soil9.scaffold_766455321_c1_2,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4083.0,1582,670,42.35145385587863
Soil9.scaffold_766455321_c1_2,chloroflexota,A0A949W021|unreviewed|nitrate,2,4088.0,1591,677,42.55185417976116
Soil9.scaffold_766455321_c1_2,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4043.0,1573,668,42.4666242848061
Soil9.scaffold_766455321_c1_2,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4061.0,1575,664,42.15873015873016
Soil9.scaffold_766455321_c1_2,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4086.0,1562,671,42.95774647887324
Soil9.scaffold_766455321_c1_2,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4114.0,1588,687,43.26196473551637
Soil9.scaffold_766455321_c1_2,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,4042.0,1591,663,41.671904462602136
Soil9.scaffold_766455321_c1_2,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4033.0,1589,666,41.91315292636879
Soil9.scaffold_766455321_c1_2,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3704.0,1568,617,39.349489795918366
Soil9.scaffold_766455321_c1_2,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,4037.0,1587,666,41.965973534971646
Soil9.scaffold_766455321_c1_2,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,3993.0,1592,653,41.017587939698494
Soil9.scaffold_766455321_c1_2,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4078.0,1577,673,42.67596702599874
Soil9.scaffold_766455321_c1_2,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,4051.0,1625,669,41.16923076923077
Soil9.scaffold_766455321_c1_2,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4090.0,1586,665,41.92938209331652
Soil9.scaffold_766455321_c1_2,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3987.0,1594,650,40.777917189460474
Soil9.scaffold_766455321_c1_2,myxococcota,Q2IJW3|unreviewed|nitrate,1,4084.0,1580,686,43.41772151898734
Soil9.scaffold_766455321_c1_2,myxococcota,B4ULS9|unreviewed|nitrate,2,4087.0,1579,687,43.5085497150095
Soil9.scaffold_766455321_c1_2,myxococcota,A0A928XR34|unreviewed|nitrate,3,3991.0,1586,652,41.10970996216898
Soil9.scaffold_766455321_c1_2,myxococcota,A7HGD0|unreviewed|nitrate,4,4001.0,1583,677,42.76689829437777
Soil9.scaffold_766455321_c1_2,myxococcota,A0A947HI39|unreviewed|nitrate,5,4012.0,1604,660,41.14713216957606
Soil9.scaffold_816779774_c1_14,Bacteroidota,A0A399D723|unreviewed|nitrate,1,4002.0,1580,650,41.139240506329116
Soil9.scaffold_816779774_c1_14,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,4048.0,1580,658,41.64556962025316
Soil9.scaffold_816779774_c1_14,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4165.0,1597,691,43.2686286787727
Soil9.scaffold_816779774_c1_14,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4109.0,1562,676,43.27784891165173
Soil9.scaffold_816779774_c1_14,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4181.0,1588,691,43.513853904282115
Soil9.scaffold_816779774_c1_14,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4209.0,1596,696,43.609022556390975
Soil9.scaffold_816779774_c1_14,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4218.0,1601,689,43.03560274828232
Soil9.scaffold_816779774_c1_14,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4290.0,1578,721,45.69074778200253
Soil9.scaffold_816779774_c1_14,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4262.0,1605,710,44.23676012461059
Soil9.scaffold_816779774_c1_14,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4180.0,1610,693,43.04347826086957
Soil9.scaffold_816779774_c1_14,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4423.0,1550,736,47.483870967741936
Soil9.scaffold_816779774_c1_14,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4610.0,1509,776,51.42478462557985
Soil9.scaffold_816779774_c1_14,Bacillota,A0A941E077|unreviewed|nitrate,3,4628.0,1500,773,51.53333333333333
Soil9.scaffold_816779774_c1_14,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4827.0,1466,811,55.320600272851294
Soil9.scaffold_816779774_c1_14,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4655.0,1506,779,51.72642762284197
Soil9.scaffold_816779774_c1_14,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4430.0,1520,741,48.75
Soil9.scaffold_816779774_c1_14,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4322.0,1569,724,46.1440407903123
Soil9.scaffold_816779774_c1_14,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4266.0,1543,709,45.94944912508101
Soil9.scaffold_816779774_c1_14,Actinomycetota,U1QE67|unreviewed|nitrate,4,4132.0,1606,668,41.59402241594022
Soil9.scaffold_816779774_c1_14,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4134.0,1589,683,42.98300818124607
Soil9.scaffold_816779774_c1_14,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4030.0,1589,654,41.15796098174953
Soil9.scaffold_816779774_c1_14,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4095.0,1582,669,42.288242730720604
Soil9.scaffold_816779774_c1_14,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4122.0,1576,670,42.51269035532995
Soil9.scaffold_816779774_c1_14,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4038.0,1589,657,41.34675896790434
Soil9.scaffold_816779774_c1_14,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3311.0,1473,545,36.999321113374066
Soil9.scaffold_816779774_c1_14,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4076.0,1584,668,42.17171717171717
Soil9.scaffold_816779774_c1_14,chloroflexota,A0A949W021|unreviewed|nitrate,2,4105.0,1596,678,42.4812030075188
Soil9.scaffold_816779774_c1_14,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4093.0,1562,674,43.149807938540334
Soil9.scaffold_816779774_c1_14,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4151.0,1563,683,43.698016634676904
Soil9.scaffold_816779774_c1_14,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4121.0,1564,675,43.15856777493606
Soil9.scaffold_816779774_c1_14,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4051.0,1581,654,41.36622390891841
Soil9.scaffold_816779774_c1_14,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3987.0,1598,645,40.36295369211514
Soil9.scaffold_816779774_c1_14,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,4069.0,1584,666,42.04545454545455
Soil9.scaffold_816779774_c1_14,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3745.0,1556,608,39.0745501285347
Soil9.scaffold_816779774_c1_14,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3997.0,1592,651,40.891959798994975
Soil9.scaffold_816779774_c1_14,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,4036.0,1592,658,41.33165829145729
Soil9.scaffold_816779774_c1_14,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4072.0,1578,671,42.52217997465146
Soil9.scaffold_816779774_c1_14,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3905.0,1636,636,38.87530562347188
Soil9.scaffold_816779774_c1_14,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4082.0,1576,662,42.00507614213198
Soil9.scaffold_816779774_c1_14,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3977.0,1600,652,40.75
Soil9.scaffold_816779774_c1_14,myxococcota,Q2IJW3|unreviewed|nitrate,1,4073.0,1584,668,42.17171717171717
Soil9.scaffold_816779774_c1_14,myxococcota,B4ULS9|unreviewed|nitrate,2,4070.0,1582,665,42.0353982300885
Soil9.scaffold_816779774_c1_14,myxococcota,A0A928XR34|unreviewed|nitrate,3,4017.0,1593,656,41.18016321406152
Soil9.scaffold_816779774_c1_14,myxococcota,A7HGD0|unreviewed|nitrate,4,3845.0,1611,625,38.7957790192427
Soil9.scaffold_816779774_c1_14,myxococcota,A0A947HI39|unreviewed|nitrate,5,4054.0,1599,662,41.40087554721701
Soil9.scaffold_175774837_c1_4,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3868.0,1554,625,40.21879021879022
Soil9.scaffold_175774837_c1_4,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3794.0,1568,610,38.9030612244898
Soil9.scaffold_175774837_c1_4,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4018.0,1564,653,41.751918158567776
Soil9.scaffold_175774837_c1_4,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,3934.0,1546,633,40.94437257438551
Soil9.scaffold_175774837_c1_4,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,3997.0,1565,645,41.21405750798722
Soil9.scaffold_175774837_c1_4,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4157.0,1572,695,44.211195928753185
Soil9.scaffold_175774837_c1_4,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4130.0,1569,682,43.46717654557043
Soil9.scaffold_175774837_c1_4,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4083.0,1552,667,42.97680412371135
Soil9.scaffold_175774837_c1_4,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4028.0,1594,657,41.21706398996236
Soil9.scaffold_175774837_c1_4,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4087.0,1576,671,42.576142131979694
Soil9.scaffold_175774837_c1_4,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4322.0,1517,729,48.05537244561634
Soil9.scaffold_175774837_c1_4,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4253.0,1518,705,46.44268774703557
Soil9.scaffold_175774837_c1_4,Bacillota,A0A941E077|unreviewed|nitrate,3,4204.0,1516,695,45.844327176781
Soil9.scaffold_175774837_c1_4,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4513.0,1499,772,51.501000667111406
Soil9.scaffold_175774837_c1_4,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4138.0,1539,688,44.7043534762833
Soil9.scaffold_175774837_c1_4,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,4878.0,1416,832,58.75706214689266
Soil9.scaffold_175774837_c1_4,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4607.0,1497,787,52.57181028724115
Soil9.scaffold_175774837_c1_4,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4659.0,1455,795,54.63917525773196
Soil9.scaffold_175774837_c1_4,Actinomycetota,U1QE67|unreviewed|nitrate,4,4390.0,1542,740,47.98962386511025
Soil9.scaffold_175774837_c1_4,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4551.0,1480,772,52.16216216216216
Soil9.scaffold_175774837_c1_4,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,3943.0,1560,653,41.85897435897436
Soil9.scaffold_175774837_c1_4,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,3971.0,1555,650,41.80064308681672
Soil9.scaffold_175774837_c1_4,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,3974.0,1557,654,42.00385356454721
Soil9.scaffold_175774837_c1_4,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,3944.0,1560,653,41.85897435897436
Soil9.scaffold_175774837_c1_4,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3185.0,1456,533,36.607142857142854
Soil9.scaffold_175774837_c1_4,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4045.0,1551,670,43.19793681495809
Soil9.scaffold_175774837_c1_4,chloroflexota,A0A949W021|unreviewed|nitrate,2,3999.0,1558,663,42.55455712451862
Soil9.scaffold_175774837_c1_4,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,3949.0,1535,647,42.14983713355049
Soil9.scaffold_175774837_c1_4,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,3997.0,1545,656,42.45954692556634
Soil9.scaffold_175774837_c1_4,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4016.0,1533,660,43.05283757338552
Soil9.scaffold_175774837_c1_4,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4000.0,1553,663,42.69156471345782
Soil9.scaffold_175774837_c1_4,verrucomicrobiota,A0A933UFK4|unreviewed|nitrate,2,3951.0,1563,647,41.394753678822774
Soil9.scaffold_175774837_c1_4,verrucomicrobiota,A0A934F0J8|unreviewed|nitrate,3,3963.0,1556,653,41.96658097686375
Soil9.scaffold_175774837_c1_4,verrucomicrobiota,A0A832HWY0|unreviewed|Nitrate,4,3669.0,1518,604,39.789196310935445
Soil9.scaffold_175774837_c1_4,verrucomicrobiota,A0A7C4LZE2|unreviewed|nitrate,5,3956.0,1560,655,41.98717948717949
Soil9.scaffold_175774837_c1_4,gemmatimonadota,A0A2D5ZQA8|unreviewed|nitrate,1,3914.0,1554,643,41.37709137709138
Soil9.scaffold_175774837_c1_4,gemmatimonadota,A0A524IW10|unreviewed|nitrate,2,4040.0,1540,673,43.701298701298704
Soil9.scaffold_175774837_c1_4,gemmatimonadota,A0A933BW52|unreviewed|nitrate,3,3970.0,1599,659,41.21325828642902
Soil9.scaffold_175774837_c1_4,gemmatimonadota,A0A945GIP3|unreviewed|nitrate,4,4022.0,1546,654,42.30271668822768
Soil9.scaffold_175774837_c1_4,gemmatimonadota,A0A9D7CFV4|unreviewed|nitrate,5,3913.0,1558,638,40.949935815147626
Soil9.scaffold_175774837_c1_4,myxococcota,Q2IJW3|unreviewed|nitrate,1,3969.0,1550,663,42.774193548387096
Soil9.scaffold_175774837_c1_4,myxococcota,B4ULS9|unreviewed|nitrate,2,3967.0,1550,662,42.70967741935484
Soil9.scaffold_175774837_c1_4,myxococcota,A0A928XR34|unreviewed|nitrate,3,3911.0,1561,644,41.25560538116592
Soil9.scaffold_175774837_c1_4,myxococcota,A7HGD0|unreviewed|nitrate,4,3878.0,1553,650,41.85447520927237
Soil9.scaffold_175774837_c1_4,myxococcota,A0A947HI39|unreviewed|nitrate,5,3990.0,1558,658,42.23363286264441
Soil9.scaffold_209032411_c1_3,Bacteroidota,A0A399D723|unreviewed|nitrate,1,3982.0,1590,642,40.37735849056604
Soil9.scaffold_209032411_c1_3,Bacteroidota,A0A9D9VY91|unreviewed|nitrate,2,3936.0,1603,634,39.550842170929506
Soil9.scaffold_209032411_c1_3,Bacteroidota,A0A1G6KWR1|unreviewed|nitrate,3,4173.0,1596,686,42.98245614035088
Soil9.scaffold_209032411_c1_3,Bacteroidota,A0A1F3NZE7|unreviewed|nitrate,4,4037.0,1583,657,41.50347441566646
Soil9.scaffold_209032411_c1_3,Bacteroidota,A0A434AV88|unreviewed|nitrate,5,4138.0,1602,675,42.13483146067416
Soil9.scaffold_209032411_c1_3,Pseudomonadota,A0A149V6R9|unreviewed|4Fe-4S,1,4239.0,1591,706,44.374607165304845
Soil9.scaffold_209032411_c1_3,Pseudomonadota,A0A4Q7N714|unreviewed|nitrate,2,4265.0,1604,710,44.2643391521197
Soil9.scaffold_209032411_c1_3,Pseudomonadota,A0A0N9VQU4|unreviewed|nitrate,3,4175.0,1580,682,43.164556962025316
Soil9.scaffold_209032411_c1_3,Pseudomonadota,A0A5B0BNB7|unreviewed|nitrate,4,4242.0,1602,704,43.94506866416979
Soil9.scaffold_209032411_c1_3,Pseudomonadota,A0A7Z0I064|unreviewed|nitrate,5,4272.0,1599,712,44.52782989368355
Soil9.scaffold_209032411_c1_3,Bacillota,A0A1I1VAQ5|unreviewed|nitrate,1,4436.0,1549,744,48.03098773402195
Soil9.scaffold_209032411_c1_3,Bacillota,A0A5J5HPE3|unreviewed|nitrate,2,4408.0,1533,732,47.74951076320939
Soil9.scaffold_209032411_c1_3,Bacillota,A0A941E077|unreviewed|nitrate,3,4434.0,1529,747,48.855461085676914
Soil9.scaffold_209032411_c1_3,Bacillota,A0A2T5G6I1|unreviewed|nitrate,4,4680.0,1507,799,53.01924353019244
Soil9.scaffold_209032411_c1_3,Bacillota,A0A0R1H9J7|unreviewed|nitrate,5,4322.0,1547,718,46.41241111829347
Soil9.scaffold_209032411_c1_3,Actinomycetota,Q1AWQ7|unreviewed|Nitrate,1,5109.0,1431,873,61.0062893081761
Soil9.scaffold_209032411_c1_3,Actinomycetota,A0A511D6I2|unreviewed|Nitrate,2,4739.0,1512,808,53.43915343915344
Soil9.scaffold_209032411_c1_3,Actinomycetota,A0A7K0W3P6|unreviewed|Nitrate,3,4794.0,1473,820,55.66870332654447
Soil9.scaffold_209032411_c1_3,Actinomycetota,U1QE67|unreviewed|nitrate,4,4447.0,1574,750,47.64930114358323
Soil9.scaffold_209032411_c1_3,Actinomycetota,A0A8J3NMA7|unreviewed|nitrate,5,4722.0,1503,801,53.293413173652695
Soil9.scaffold_209032411_c1_3,acidobacteriota,A0A936F3S9|unreviewed|nitrate,1,4085.0,1586,668,42.11853720050441
Soil9.scaffold_209032411_c1_3,acidobacteriota,A0A953EJI2|unreviewed|nitrate,2,4119.0,1584,680,42.92929292929293
Soil9.scaffold_209032411_c1_3,acidobacteriota,A0A1F2RVC6|unreviewed|nitrate,3,4134.0,1588,679,42.758186397984886
Soil9.scaffold_209032411_c1_3,acidobacteriota,A0A9D7SI32|unreviewed|nitrate,4,4084.0,1586,667,42.055485498108446
Soil9.scaffold_209032411_c1_3,acidobacteriota,A0A1F2SV26|unreviewed|4Fe-4S,5,3325.0,1473,550,37.3387644263408
Soil9.scaffold_209032411_c1_3,chloroflexota,A0A2N2MAT5|unreviewed|nitrate,1,4103.0,1584,672,42.42424242424242
Soil9.scaffold_209032411_c1_3,chloroflexota,A0A949W021|unreviewed|nitrate,2,4075.0,1596,662,41.478696741854634
Soil9.scaffold_209032411_c1_3,chloroflexota,A0A1F8L172|unreviewed|nitrate,3,4124.0,1555,675,43.40836012861736
Soil9.scaffold_209032411_c1_3,chloroflexota,A0A8J6NLS7|unreviewed|nitrate,4,4154.0,1568,680,43.36734693877551
Soil9.scaffold_209032411_c1_3,chloroflexota,A0A2M8CTB5|unreviewed|nitrate,5,4138.0,1565,682,43.57827476038339
Soil9.scaffold_209032411_c1_3,verrucomicrobiota,A0A849XW34|unreviewed|nitrate,1,4128.0,1588,683,43.01007556675063
